,filename,filepath,label
53,0_02_11,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_11.npy,0
54,0_02_12,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_12.npy,0
55,0_02_13,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_13.npy,0
56,0_02_14,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_14.npy,0
57,0_02_15,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_15.npy,0
58,0_02_16,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_16.npy,0
59,0_02_17,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_17.npy,0
60,0_02_18,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_18.npy,0
61,0_02_19,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_19.npy,0
62,0_02_2,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_2.npy,0
63,0_02_20,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_20.npy,0
64,0_02_21,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_21.npy,0
65,0_02_22,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_22.npy,0
66,0_02_23,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_23.npy,0
67,0_02_24,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_24.npy,0
68,0_02_25,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_25.npy,0
69,0_02_26,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_26.npy,0
70,0_02_27,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_27.npy,0
71,0_02_28,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_28.npy,0
72,0_02_29,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_29.npy,0
73,0_02_3,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_3.npy,0
74,0_02_30,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_30.npy,0
75,0_02_31,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_31.npy,0
76,0_02_32,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_32.npy,0
77,0_02_33,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_33.npy,0
78,0_02_34,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_34.npy,0
79,0_02_35,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_35.npy,0
80,0_02_36,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_36.npy,0
81,0_02_37,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_37.npy,0
82,0_02_38,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_38.npy,0
83,0_02_39,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_39.npy,0
84,0_02_4,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_4.npy,0
85,0_02_40,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_40.npy,0
86,0_02_41,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_41.npy,0
87,0_02_42,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_42.npy,0
88,0_02_43,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_43.npy,0
89,0_02_44,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_44.npy,0
90,0_02_45,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_45.npy,0
91,0_02_46,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_46.npy,0
92,0_02_47,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_47.npy,0
93,0_02_48,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_48.npy,0
94,0_02_49,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_49.npy,0
95,0_02_5,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_5.npy,0
96,0_02_6,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_6.npy,0
97,0_02_7,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_7.npy,0
98,0_02_8,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_8.npy,0
99,0_02_9,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_02_9.npy,0
100,0_03_0,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_0.npy,0
101,0_03_1,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_1.npy,0
102,0_03_10,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_10.npy,0
103,0_03_11,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_11.npy,0
104,0_03_12,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_12.npy,0
105,0_03_13,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_13.npy,0
106,0_03_14,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_14.npy,0
107,0_03_15,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_15.npy,0
108,0_03_16,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_16.npy,0
109,0_03_17,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_17.npy,0
110,0_03_18,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_18.npy,0
111,0_03_19,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_19.npy,0
112,0_03_2,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_2.npy,0
113,0_03_20,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_20.npy,0
114,0_03_21,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_21.npy,0
115,0_03_22,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_22.npy,0
116,0_03_23,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_23.npy,0
117,0_03_24,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_24.npy,0
118,0_03_25,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_25.npy,0
119,0_03_26,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_26.npy,0
120,0_03_27,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_27.npy,0
121,0_03_28,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_28.npy,0
122,0_03_29,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_29.npy,0
123,0_03_3,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_3.npy,0
124,0_03_30,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_30.npy,0
125,0_03_31,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_31.npy,0
126,0_03_32,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_32.npy,0
127,0_03_33,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_33.npy,0
128,0_03_34,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_34.npy,0
129,0_03_35,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_35.npy,0
130,0_03_36,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_36.npy,0
131,0_03_37,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_37.npy,0
132,0_03_38,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_38.npy,0
133,0_03_39,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_39.npy,0
134,0_03_4,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_4.npy,0
135,0_03_40,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_40.npy,0
136,0_03_41,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_41.npy,0
137,0_03_42,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_42.npy,0
138,0_03_43,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_43.npy,0
139,0_03_44,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_44.npy,0
140,0_03_45,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_45.npy,0
141,0_03_46,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_46.npy,0
142,0_03_47,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_47.npy,0
143,0_03_48,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_48.npy,0
144,0_03_49,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_49.npy,0
145,0_03_5,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_5.npy,0
146,0_03_6,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_6.npy,0
147,0_03_7,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_7.npy,0
148,0_03_8,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_8.npy,0
149,0_03_9,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_03_9.npy,0
150,0_04_0,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_0.npy,0
151,0_04_1,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_1.npy,0
152,0_04_10,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_10.npy,0
153,0_04_11,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_11.npy,0
154,0_04_12,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_12.npy,0
155,0_04_13,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_13.npy,0
156,0_04_14,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_14.npy,0
157,0_04_15,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_15.npy,0
158,0_04_16,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_16.npy,0
159,0_04_17,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_17.npy,0
160,0_04_18,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_18.npy,0
161,0_04_19,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_19.npy,0
162,0_04_2,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_2.npy,0
163,0_04_20,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_20.npy,0
164,0_04_21,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_21.npy,0
165,0_04_22,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_22.npy,0
166,0_04_23,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_23.npy,0
167,0_04_24,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_24.npy,0
168,0_04_25,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_25.npy,0
169,0_04_26,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_26.npy,0
170,0_04_27,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_27.npy,0
171,0_04_28,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_28.npy,0
172,0_04_29,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_29.npy,0
173,0_04_3,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_3.npy,0
174,0_04_30,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_30.npy,0
175,0_04_31,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_31.npy,0
176,0_04_32,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_32.npy,0
177,0_04_33,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_33.npy,0
178,0_04_34,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_34.npy,0
179,0_04_35,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_35.npy,0
180,0_04_36,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_36.npy,0
181,0_04_37,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_37.npy,0
182,0_04_38,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_38.npy,0
183,0_04_39,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_39.npy,0
184,0_04_4,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_4.npy,0
185,0_04_40,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_40.npy,0
186,0_04_41,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_41.npy,0
187,0_04_42,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_42.npy,0
188,0_04_43,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_43.npy,0
189,0_04_44,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_44.npy,0
190,0_04_45,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_45.npy,0
191,0_04_46,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_46.npy,0
192,0_04_47,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_47.npy,0
193,0_04_48,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_48.npy,0
194,0_04_49,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_49.npy,0
195,0_04_5,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_5.npy,0
196,0_04_6,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_6.npy,0
197,0_04_7,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_7.npy,0
198,0_04_8,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_8.npy,0
199,0_04_9,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_04_9.npy,0
200,0_05_0,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_0.npy,0
201,0_05_1,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_1.npy,0
202,0_05_10,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_10.npy,0
203,0_05_11,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_11.npy,0
204,0_05_12,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_12.npy,0
205,0_05_13,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_13.npy,0
206,0_05_14,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_14.npy,0
207,0_05_15,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_15.npy,0
208,0_05_16,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_16.npy,0
209,0_05_17,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_17.npy,0
210,0_05_18,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_18.npy,0
211,0_05_19,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_19.npy,0
212,0_05_2,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_2.npy,0
213,0_05_20,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_20.npy,0
214,0_05_21,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_21.npy,0
215,0_05_22,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_22.npy,0
216,0_05_23,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_23.npy,0
217,0_05_24,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_24.npy,0
218,0_05_25,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_25.npy,0
219,0_05_26,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_26.npy,0
220,0_05_27,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_27.npy,0
221,0_05_28,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_28.npy,0
222,0_05_29,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_29.npy,0
223,0_05_3,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_3.npy,0
224,0_05_30,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_30.npy,0
225,0_05_31,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_31.npy,0
226,0_05_32,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_32.npy,0
227,0_05_33,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_33.npy,0
228,0_05_34,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_34.npy,0
229,0_05_35,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_35.npy,0
230,0_05_36,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_36.npy,0
231,0_05_37,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_37.npy,0
232,0_05_38,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_38.npy,0
233,0_05_39,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_39.npy,0
234,0_05_4,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_4.npy,0
235,0_05_40,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_40.npy,0
236,0_05_41,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_41.npy,0
237,0_05_42,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_42.npy,0
238,0_05_43,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_43.npy,0
239,0_05_44,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_44.npy,0
240,0_05_45,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_45.npy,0
241,0_05_46,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_46.npy,0
242,0_05_47,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_47.npy,0
243,0_05_48,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_48.npy,0
244,0_05_49,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_49.npy,0
245,0_05_5,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_5.npy,0
246,0_05_6,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_6.npy,0
247,0_05_7,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_7.npy,0
248,0_05_8,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_8.npy,0
249,0_05_9,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_05_9.npy,0
250,0_06_0,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_0.npy,0
251,0_06_1,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_1.npy,0
252,0_06_10,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_10.npy,0
253,0_06_11,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_11.npy,0
254,0_06_12,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_12.npy,0
255,0_06_13,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_13.npy,0
256,0_06_14,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_14.npy,0
257,0_06_15,D:\PythonCode\Pytorch-AudioClassification-master\data\scatter\npy_data/0_06_15.npy,0
